"","sigma","mu1","mu2","delta","Delta_B1ELT","Delta_B1ERT","Delta_B1sym","rbar1_sharpELT","rbar1_sharpERT","rbar1_sharpsym","rbar1ELT","rbar1ERT","rbar1sym","rbar2_sharpELT","rbar2_sharpERT","rbar2_sharpsym","co.fracELT","co.fracERT","co.fracsym","co.meanELT","co.meanERT","co.meansym","co.numELT","co.numERT","co.numsym"
"39",0.4,0.1,0.4,0.5,0.00541125767879158,0.00544137625833079,0.00541752832837315,-0.101141862679426,-0.101072676923739,-0.101036943510745,-0.134139983424906,-0.13411743260527,-0.134108037620895,0.038409378424272,0.0384861319398624,0.0384886224385228,2.15e-05,2.22e-05,2.26e-05,17.9,21.1,22.6,1.4,1.1,1
"40",0.4,0.1,0.4,0.6,0.0035517121726934,0.00343780820421219,0.00344754293867563,-0.130537014272122,-0.130557585366841,-0.130521015955063,-0.164196322599904,-0.164276697472176,-0.164215292418614,0.0372110205004756,0.0371569203095472,0.0371418194022268,1.91e-05,1.92e-05,1.79e-05,18.25,17.95,17.9,1.1,1.1,1
"41",0.4,0.1,0.4,0.7,0.00125924930443885,0.00139754879071128,0.00130308462394654,-0.164309689957107,-0.164159400996909,-0.164215529715556,-0.195718678094555,-0.195667102544431,-0.195723942957859,0.0326682374418869,0.0329052503382334,0.0328114978662499,1.53e-05,1.41e-05,1.58e-05,15.3,14.1,15.8,1,1,1
"42",0.4,0.1,0.4,0.8,-0.000429030174854398,-0.000475180569783657,-0.000633466139037659,-0.202362809329522,-0.20232159252736,-0.202621302568313,-0.22866607430664,-0.228687422197771,-0.22877806248363,0.0258742348022638,0.0258906491006276,0.0255232937762796,1.25e-05,1.28e-05,1.38e-05,11.75,12.8,13.8,1.1,1,1
"43",0.4,0.1,0.4,0.9,-0.00150772149575952,-0.00139103288875271,-0.00141348433165181,-0.24717663906273,-0.246990894735648,-0.247121432736982,-0.263393165987725,-0.263393491773664,-0.2634420347926,0.014708805429235,0.0150115641492631,0.0149071177239663,1.3e-05,1.08e-05,1.19e-05,13,10.8,11.9,1,1,1
"44",0.4,0.1,0.4,1,0.000151514960010896,0.000120285578440295,0.000246653787003475,-0.299829118583557,-0.300055399221911,-0.299700717978157,-0.29996500000494,-0.299968281861204,-0.299862970916996,0.000287396381393496,3.31682177337326e-05,0.000408906725842417,1.02e-05,1.07e-05,1.07e-05,10.2,10.7,10.7,1,1,1
"45",0.4,0.1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001001,0.001001,0.001001,1001,1001,1001,1,1,1
"46",0.4,0.1,0.5,0.1,0.00534354859549502,0.00534926328116382,0.0053193294147454,-0.0227131477012516,-0.0226990590038819,-0.0227077375270185,-0.0322548085743688,-0.0322533827687223,-0.0322800523300389,0.0148852094686122,0.0149035870460043,0.0148916442177658,8.52e-05,8.46e-05,8.41e-05,85.2,84.6,84.1,1,1,1
"47",0.4,0.1,0.5,0.2,0.00795938281103545,0.0079533041127286,0.00795576496336766,-0.0482390016906385,-0.0482206644431936,-0.0481876257539278,-0.0658218808490942,-0.065821623379768,-0.0658534930936354,0.0255422619694912,0.025554263049303,0.0256216323030752,4.38e-05,4.25e-05,4.17e-05,41.4,42.5,41.7,1.1,1,1
"48",0.4,0.1,0.5,0.3,0.0086224567883528,0.00862940393238525,0.00866618924737564,-0.0765596592807772,-0.0766045240968216,-0.0765607090125822,-0.100813516210824,-0.100815217351302,-0.100833475100662,0.0328763137183996,0.032840097186866,0.0329389553354556,2.77e-05,2.85e-05,2.97e-05,27.7,28.5,29.7,1,1,1
"49",0.4,0.1,0.5,0.4,0.00786580458379006,0.00780639370737183,0.00782626516362315,-0.108001108162621,-0.107890187998651,-0.108005914497772,-0.137304870468336,-0.137345722108585,-0.137322192569375,0.0371695668895052,0.0372619278173055,0.0371425432352262,2.01e-05,2.06e-05,2.02e-05,20.1,19.55,20.2,1,1.1,1
"50",0.4,0.1,0.5,0.5,0.00594809774343282,0.0059548526476195,0.00591699176876468,-0.143024860836939,-0.14298032922561,-0.14291412080622,-0.175552370406867,-0.175546611515139,-0.175577450655051,0.03847560731336,0.0385211349371479,0.0385803216175956,1.68e-05,1.58e-05,1.69e-05,16.8,15.8,16.9,1,1,1
"51",0.4,0.1,0.5,0.6,0.00336437722562697,0.00343392570613015,0.00340453674696471,-0.182006791363217,-0.181735698203169,-0.18175900223347,-0.21560170187923,-0.215577866821238,-0.215614072145937,0.0369592877416403,0.0372760943241988,0.0372596066594314,1.37e-05,1.42e-05,1.38e-05,13.7,14.2,13.8,1,1,1
"52",0.4,0.1,0.5,0.7,0.000624222797402214,0.00058748589551426,0.000477685797833032,-0.225416511635634,-0.225617916841947,-0.225609505128293,-0.257843936340084,-0.257750612593227,-0.257842415778592,0.0330516475018514,0.0327201816467944,0.0327105964481319,1.16e-05,1.23e-05,1.24e-05,11.6,12.3,12.4,1,1,1
"53",0.4,0.1,0.5,0.8,-0.00180376837035937,-0.00181488819631422,-0.00178635261017086,-0.275089457387639,-0.275200027931783,-0.275055306749771,-0.302354279365429,-0.302414316087497,-0.302412779241491,0.0254610536074308,0.0253993999593989,0.025571119881549,9.7e-06,1.08e-05,9.3e-06,9.7,10.8,9.3,1,1,1
"54",0.4,0.1,0.5,0.9,-0.0025797658233727,-0.00259633656871352,-0.0026546546495659,-0.332355882741864,-0.332186361689866,-0.33226717726705,-0.349619692583284,-0.349591047162712,-0.349670468180159,0.0146840440180477,0.0148083489041327,0.0147486362635432,9.5e-06,8.4e-06,8.1e-06,8.9,8.4,8.1,1.1,1,1
"55",0.4,0.1,0.5,1,-9.95307223525251e-06,-0.000105532130655208,7.40247978072657e-05,-0.400156309453057,-0.400058164297179,-0.399911765638359,-0.400017896770421,-0.400105962901647,-0.399903962914853,-0.000148365754870533,-5.77335261875943e-05,6.62220743011318e-05,8.1e-06,7.8e-06,8.3e-06,8.1,7.25,8.3,1,1.1,1
"56",0.4,0.1,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001001,0.001001,0.001001,1001,1001,1001,1,1,1
"57",0.4,0.1,0.6,0.1,0.00614089338103134,0.00610270340208974,0.00609546731901927,-0.0301550114623658,-0.0302001633899596,-0.0302055085516469,-0.0389738320343856,-0.0389857972473076,-0.0390024243918406,0.0149597139530511,0.0148883372594376,0.014892383159213,6.95e-05,6.93e-05,7.11e-05,69.5,69.3,71.1,1,1,1
"58",0.4,0.1,0.6,0.2,0.00912230321629143,0.00912295767062287,0.00917597789985065,-0.0633438997240204,-0.0632359387641571,-0.0632227064188413,-0.0797333809407351,-0.0797480309552548,-0.0797543209825148,0.0255117844330061,0.0256350498617206,0.0257075924635242,3.42e-05,3.59e-05,3.47e-05,34.2,35.9,34.7,1,1,1
"59",0.4,0.1,0.6,0.3,0.00992212061656557,0.00989726214082623,0.00992988008629769,-0.0994148483435681,-0.0994972104001454,-0.0994055876735674,-0.122444083709222,-0.122430462244458,-0.12245487757348,0.0329513559822197,0.0328305139851389,0.0329791699862098,2.27e-05,2.3e-05,2.34e-05,22.7,23,23.4,1,1,1
"60",0.4,0.1,0.6,0.4,0.00891775602558938,0.00886588684509254,0.00893157666669294,-0.139010879016104,-0.139078619608684,-0.138980629769568,-0.16729813317931,-0.167323892798491,-0.167308128092009,0.0372050101887954,0.037111160034899,0.0372590749891333,1.65e-05,1.7e-05,1.74e-05,16.5,17,17.4,1,1,1
"61",0.4,0.1,0.6,0.5,0.00655418901860736,0.00665011162827249,0.00657121809400506,-0.18266252693482,-0.182739823074747,-0.182640437314047,-0.214568483785812,-0.214541043607578,-0.214556199892684,0.0384601458695993,0.0384513321611042,0.0384869806726416,1.32e-05,1.3e-05,1.35e-05,13.2,13,13.5,1,1,1
"62",0.4,0.1,0.6,0.6,0.00351617026974019,0.00344083737018518,0.0034278897678952,-0.230816319190599,-0.23076618362008,-0.230847490012259,-0.264500428149301,-0.264518129116939,-0.264533295211302,0.037200279228442,0.0371927828670438,0.0371136949669377,1.05e-05,1.09e-05,1.11e-05,10.5,10.9,11.1,1,1,1
"63",0.4,0.1,0.6,0.7,3.92267388032511e-05,2.29616743139741e-05,1.59336199259055e-05,-0.284829985640657,-0.284702179552002,-0.284794111601074,-0.31750206852362,-0.317502014626696,-0.317582716610036,0.0327113096217664,0.0328227967490087,0.0328045386288883,9.3e-06,9.1e-06,9.7e-06,9.3,9.1,9.7,1,1,1
"64",0.4,0.1,0.6,0.8,-0.00289595258039061,-0.00277986154434604,-0.00293091515236403,-0.345585358704686,-0.345470982265705,-0.345609516404762,-0.374053363876033,-0.37407205407692,-0.374104311191538,0.0255720525909567,0.0258212102668698,0.0255638796344114,8.5e-06,8.5e-06,8.3e-06,8.5,8.5,8.3,1,1,1
"65",0.4,0.1,0.6,0.9,-0.00388106999517911,-0.00378704027602944,-0.00385847989932303,-0.416268011678107,-0.415980786454275,-0.415856683672716,-0.434669825065928,-0.434670275831701,-0.434621895882417,0.0145207433926416,0.0149024491013962,0.014906732310378,8.1e-06,7.3e-06,7.2e-06,8.1,7.3,7.2,1,1,1
"66",0.4,0.1,0.6,1,5.18670012311782e-05,-3.84278079464624e-05,0.00012386501327388,-0.499957514036084,-0.499838096018325,-0.500042229829764,-0.499952007178636,-0.500021968544766,-0.499872706266431,4.63601437827946e-05,0.00014544471849458,-4.56585500584e-05,6.2e-06,6.5e-06,5.8e-06,6.2,6.5,5.8,1,1,1
"67",0.4,0.1,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001001,0.001001,0.001001,1001,1001,1001,1,1,1
"68",0.4,0.1,0.7,0.1,0.0068408841557691,0.00682480449895864,0.00682231528124353,-0.0370305100329882,-0.0370250188447558,-0.0370369179869053,-0.0450971857937619,-0.0451046305702039,-0.0451208941552621,0.0149075599165427,0.0149044162244068,0.0149062914496003,5.89e-05,6.03e-05,5.83e-05,58.9,60.3,58.3,1,1,1
"69",0.4,0.1,0.7,0.2,0.0102448533267505,0.0102679223400298,0.0102461277945696,-0.0771877532495097,-0.0772026614589195,-0.0771678072086641,-0.0925172367354381,-0.0925090433730047,-0.0925202341091969,0.0255743368126789,0.025574304254115,0.0255985546951025,2.97e-05,2.98e-05,3.04e-05,29.7,29.8,30.4,1,1,1
"70",0.4,0.1,0.7,0.3,0.0112074597178808,0.0111186909685891,0.0111657112482138,-0.120712771736037,-0.120694698292233,-0.120676129798849,-0.142429772875974,-0.142454362685069,-0.142470248835865,0.0329244608578175,0.032878355361425,0.0329598302852298,1.9e-05,1.91e-05,1.98e-05,19,19.1,19.8,1,1,1
"71",0.4,0.1,0.7,0.4,0.00996376536045197,0.010007643699874,0.00996913522790342,-0.168171301098769,-0.168029978247488,-0.168104588443408,-0.195278789094963,-0.195286554019642,-0.195263191320804,0.0370712533566469,0.0372642194720278,0.0371277381052993,1.44e-05,1.43e-05,1.42e-05,14.4,14.3,14.2,1,1,1
"72",0.4,0.1,0.7,0.5,0.00732976582964347,0.00736390016337634,0.00735522910672348,-0.220097350409368,-0.220007155386776,-0.220003372573057,-0.251297261706723,-0.251241203902713,-0.251298161633315,0.0385296771269994,0.0385979486793127,0.0386500181669816,1.12e-05,1.14e-05,1.14e-05,11.2,11.4,11.4,1,1,1
"73",0.4,0.1,0.7,0.6,0.00363230311729102,0.00373464818298672,0.00377908929183429,-0.277510752065197,-0.277407415527844,-0.277466651912272,-0.310958095370041,-0.310931293567101,-0.310913042217541,0.0370796464221356,0.037258526222244,0.0372254795971036,9.6e-06,8.6e-06,9.2e-06,9.6,8.6,9.2,1,1,1
"74",0.4,0.1,0.7,0.7,-0.000402416337359008,-0.000310793764819502,-0.00033724551946958,-0.341478235100678,-0.341425360439601,-0.341441177538386,-0.374854320231884,-0.374864206871595,-0.374836172028901,0.0329736687938468,0.0331280526671754,0.0330577489710445,7.9e-06,8.5e-06,7.9e-06,7.9,8.5,7.9,1,1,1
"75",0.4,0.1,0.7,0.8,-0.00380946578315698,-0.0038482279126228,-0.00381498382469846,-0.414276725182318,-0.414271634700054,-0.414209109792066,-0.44359709044481,-0.443623453759231,-0.443608221634907,0.0255108994793344,0.025503591146554,0.0255841280181424,6.9e-06,7.7e-06,6.8e-06,6.9,7.7,6.8,1,1,1
"76",0.4,0.1,0.7,0.9,-0.00496158109930443,-0.00503525033086535,-0.00503027133167082,-0.498247218034501,-0.498690137735389,-0.498485100048485,-0.518303953180526,-0.518288529598601,-0.518270516007936,0.0150951540467205,0.0145631415323465,0.0147551446277795,6.4e-06,6.3e-06,5.8e-06,6.4,6.3,5.8,1,1,1
"77",0.4,0.1,0.7,1,-0.000113078606531995,1.10635140369094e-05,-0.000112868653006151,-0.600145488366632,-0.599893966920726,-0.600311438379408,-0.600046686384517,-0.599997018678582,-0.600114118932541,-0.000211880588646377,0.000114115271893008,-0.00031018809987369,5.3e-06,5.5e-06,5.2e-06,5.3,5.5,5.2,1,1,1
"78",0.4,0.1,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001001,0.001001,0.001001,1001,1001,1001,1,1,1
"79",0.4,0.1,0.8,0.1,0.00748994090331742,0.00746404589148148,0.00745022517150305,-0.0432928179973982,-0.0432891556239528,-0.0432896821051682,-0.0506782575523778,-0.050684536055582,-0.0507020969379995,0.0148753804582971,0.0148594263231106,0.0148626400043344,5.25e-05,5.27e-05,5.2e-05,52.5,52.7,52,1,1,1
"80",0.4,0.1,0.8,0.2,0.0113841313832021,0.0113360899862889,0.0113207498186906,-0.0899143258220035,-0.0899492296231166,-0.0899365404744155,-0.104189298958124,-0.104202507507498,-0.1042227806427,0.0256591045193231,0.02558936787067,0.0256069899869749,2.52e-05,2.61e-05,2.6e-05,25.2,26.1,26,1,1,1
"81",0.4,0.1,0.8,0.3,0.0123875450890327,0.0123570851162608,0.0123597058766328,-0.140415136176565,-0.140422655026238,-0.140400570506427,-0.160918526781716,-0.16092072943064,-0.160941810511826,0.0328909356941839,0.0328551595206622,0.0329009458820315,1.69e-05,1.72e-05,1.77e-05,16.9,17.2,17.7,1,1,1
"82",0.4,0.1,0.8,0.4,0.0111612463868745,0.0112010788091269,0.0111466083104796,-0.19533138383062,-0.195246460832814,-0.195283006733334,-0.221257579913979,-0.221260836625045,-0.221294762313744,0.0370874424702338,0.0372154546013579,0.0371583638908898,1.28e-05,1.26e-05,1.26e-05,12.8,12.6,12.6,1,1,1
"83",0.4,0.1,0.8,0.5,0.00818824170616677,0.00817438122407641,0.00816944215518152,-0.255380168431205,-0.255383240154746,-0.255345137530264,-0.285730928883762,-0.285724417924362,-0.285739948243758,0.0385390021587234,0.0385155589936932,0.0385642528686751,1e-05,1.05e-05,9.9e-06,10,10.5,9.9,1,1,1
"84",0.4,0.1,0.8,0.6,0.00406734474236404,0.00401393957241625,0.00403633973038701,-0.321797608408644,-0.321861086843605,-0.321833568050273,-0.354927643024438,-0.35495030538652,-0.354920117758038,0.0371973793581584,0.0371031581153313,0.0371228894381521,8.1e-06,8.7e-06,8.1e-06,8.1,8.7,8.1,1,1,1
"85",0.4,0.1,0.8,0.7,-0.000782907553470904,-0.000648843673393058,-0.000727393967059517,-0.396223125695907,-0.395988148156076,-0.396166007737639,-0.429708713268402,-0.42966804828779,-0.429721040883873,0.032702680019025,0.0330310564583204,0.0328276391791743,7.1e-06,7e-06,6.9e-06,7.1,7,6.9,1,1,1
"86",0.4,0.1,0.8,0.8,-0.00482387190144687,-0.00489269295651614,-0.00483872057797052,-0.480624499320069,-0.480635914062059,-0.48065858117153,-0.511109567225282,-0.511190288114708,-0.511166081082054,0.0256611960037666,0.0256616810961333,0.0256687793325526,6.1e-06,6e-06,6.1e-06,6.1,6,6.1,1,1,1
"87",0.4,0.1,0.8,0.9,-0.00640300598750147,-0.00608613346465117,-0.00629748333641889,-0.579563341519226,-0.579538445143648,-0.579469195171371,-0.600586408901576,-0.600469208424285,-0.600590573913249,0.0146200613948493,0.0148446298159855,0.0148238954054586,5.2e-06,5.2e-06,5.5e-06,5.2,5.2,5.5,1,1,1
"88",0.4,0.1,0.8,1,0.000119639298434921,-9.00612615075936e-05,0.000107815163316681,-0.699822755148356,-0.700170046596927,-0.700156296889318,-0.699925202717698,-0.700033260957835,-0.699947659316742,0.000222086867777045,-0.000226846900599379,-0.00010082240925915,4.7e-06,4.6e-06,4.6e-06,4.7,4.6,4.6,1,1,1
"89",0.4,0.1,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001001,0.001001,0.001001,1001,1001,1001,1,1,1
"90",0.4,0.1,0.9,0.1,0.00812454339669394,0.00812835423709665,0.00806164850586409,-0.0489650485616094,-0.0489801700979299,-0.0489985171617164,-0.0557489106155712,-0.0557495822873574,-0.0557662837266261,0.0149084054506558,0.0148977664265241,0.0148294150707738,4.82e-05,4.67e-05,4.74e-05,48.2,46.7,47.4,1,1,1
"91",0.4,0.1,0.9,0.2,0.0123600021851359,0.012347422463099,0.012351453272456,-0.101708444239788,-0.10169382715185,-0.101667473965703,-0.114913023630469,-0.114919096046393,-0.114925932949533,0.0255645815758166,0.025572691357642,0.025609912256286,2.34e-05,2.29e-05,2.34e-05,23.4,22.9,23.4,1,1,1
"92",0.4,0.1,0.9,0.3,0.0136411137723523,0.0136264353305447,0.0135413480844004,-0.158617399300634,-0.158620416345436,-0.158655630172187,-0.177914398923843,-0.17793678654224,-0.177984027993252,0.0329381133955612,0.0329428055273488,0.0328697459054657,1.6e-05,1.53e-05,1.52e-05,16,15.3,15.2,1,1,1
"93",0.4,0.1,0.9,0.4,0.0123895389098791,0.0123830023349289,0.01235027828736,-0.220607692746691,-0.220689872324759,-0.220658098750436,-0.24537997342576,-0.245362899607896,-0.245382465449093,0.0371618195889479,0.037056029618066,0.0370746449860172,1.11e-05,1.16e-05,1.15e-05,11.1,11.6,11.5,1,1,1
"94",0.4,0.1,0.9,0.5,0.00921238212923721,0.00915290824220031,0.00925638609339543,-0.28851866328011,-0.288580609789383,-0.288561877058299,-0.31794420920509,-0.317926668162034,-0.317925137359184,0.0386379280542176,0.0384989666148503,0.0386196463942808,9e-06,8.8e-06,8.9e-06,9,8.8,8.9,1,1,1
"95",0.4,0.1,0.9,0.6,0.00446671538759491,0.00448897993895475,0.00456334682203827,-0.363939992546989,-0.363816451395998,-0.363943987332534,-0.396464283057461,-0.39651831262778,-0.396494440533178,0.0369910058980665,0.0371908411707365,0.0371138000226814,7.2e-06,7.4e-06,7.6e-06,7.2,7.4,7.6,1,1,1
"96",0.4,0.1,0.9,0.7,-0.000896165454512838,-0.000896882764337244,-0.000860568108207734,-0.4484446719362,-0.448454720379425,-0.448307507340226,-0.482132306936682,-0.482131991192534,-0.482142928641847,0.032791469545969,0.0327803880487725,0.0329748531934129,6.2e-06,6.3e-06,6.2e-06,6.2,6.3,6.2,1,1,1
"97",0.4,0.1,0.9,0.8,-0.00566920780973841,-0.00570690045080234,-0.005674737748052,-0.544983471726408,-0.545067942499486,-0.545043204182637,-0.576327860431513,-0.576374643378895,-0.576433229473091,0.0256751808953662,0.0255998004286066,0.0257152875424019,5.3e-06,5.2e-06,5.4e-06,5.3,5.2,5.4,1,1,1
"98",0.4,0.1,0.9,0.9,-0.00756836339577873,-0.00753260232751808,-0.00751487999600853,-0.659054306527469,-0.658676804338991,-0.65925599340144,-0.681458963431368,-0.681358974500096,-0.681286500906423,0.0148362935081197,0.0151495678335863,0.0145156275089749,4.7e-06,4.8e-06,4.8e-06,4.7,4.8,4.8,1,1,1
"99",0.4,0.1,0.9,1,1.90762082639538e-06,6.82840737799254e-05,-5.14418053220223e-05,-0.800000536298207,-0.799968361207222,-0.800173226439646,-0.799936765586605,-0.799938029524441,-0.799963445804264,-6.18630907760772e-05,3.7952390999565e-05,-0.000261222440704339,4.2e-06,4e-06,4.2e-06,4.2,4,4.2,1,1,1
"100",0.4,0.2,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001001,0.001001,0.001001,1001,1001,1001,1,1,1
"101",0.4,0.2,0.1,0.1,0.000730196497778823,0.000738327215763802,0.000705881669616568,0.0265158872901347,0.0264903284512525,0.0265020419416817,0.0123595508633089,0.0123668696722708,0.0123323936058778,0.0148865329246046,0.0148617859947455,0.0148755300054205,0.000346,0.000343,0.0003378,322.2,287,306.25,1.2,1.4,1.2
"102",0.4,0.2,0.1,0.2,0.00187124208643906,0.00183322896104955,0.00183912581974439,0.0478204764574032,0.0479518187550115,0.047892944844575,0.0240885930425722,0.0241131962112781,0.0240692764737351,0.02560312550127,0.025671851504783,0.0256627941905843,0.0001703,0.0001715,0.0001551,153.45,119.258333333333,108.6,1.2,2,1.6
"103",0.4,0.2,0.1,0.3,0.00300627284236424,0.00302121369491231,0.00302642575051954,0.0651679853385761,0.0651777775120532,0.0651323196600637,0.0352218463071028,0.0352702937604456,0.0352452999404946,0.0329524118738375,0.03292869744652,0.0329134454700886,0.0001179,0.0001024,0.0001062,90.4833333333333,84.8916666666667,96.4,1.5,1.6,1.2
"104",0.4,0.2,0.1,0.4,0.00413577256709946,0.00409182404703158,0.00404783048151404,0.0791149747997184,0.0790840496126282,0.0788936034243245,0.0459315352462235,0.0458956319703308,0.0459043844000176,0.0373192121205944,0.037280241689329,0.037037049505821,9.25e-05,8.32e-05,9.43e-05,83.5,78.2666666666667,71.8666666666667,1.2,1.2,1.7
"105",0.4,0.2,0.1,0.5,0.00485058647410795,0.00487587195964245,0.00481094056280213,0.0897827728875238,0.0897100073526249,0.0897007920303003,0.0560417756915011,0.0560170006867109,0.0559616647167323,0.0385915836701306,0.0385688786255564,0.0385500678763701,6.35e-05,7.59e-05,7.09e-05,57.4,62.85,62.95,1.2,1.3,1.2
"106",0.4,0.2,0.1,0.6,0.00524864425839285,0.0052170818883839,0.00522063295012724,0.0976910059822706,0.0977314016008768,0.0976432140919847,0.0656982762470566,0.0656288990844994,0.065648946706153,0.0372413739936069,0.0373195844047614,0.037214900335959,5.66e-05,6e-05,5.93e-05,53.7,50.9,45.3333333333333,1.1,1.3,1.6
"107",0.4,0.2,0.1,0.7,0.00507539722964823,0.00514027544313853,0.00512539221128176,0.102657238210568,0.102659177335036,0.102766371453473,0.0748656365523927,0.0749630198602601,0.0749245915182825,0.0328669988878239,0.0328364329179141,0.0329671721464717,4.89e-05,4.89e-05,4.59e-05,42.3166666666667,39.85,39.05,1.3,1.6,1.3
"108",0.4,0.2,0.1,0.8,0.00425722198643666,0.0043904502130809,0.00435879511760902,0.105226306884285,0.105052011318606,0.105256042926597,0.0836250216968089,0.0836922503726212,0.0837088465675498,0.0258585071739125,0.0257502111590657,0.0259059914766567,4.07e-05,3.27e-05,3.86e-05,26.0166666666667,30.7666666666667,36.35,1.9,1.2,1.1
"109",0.4,0.2,0.1,0.9,0.00272031335246708,0.00273497544380534,0.0028388306830486,0.104155232571819,0.104275091561915,0.104326647398454,0.0920148912386911,0.0920084499257735,0.092130581888315,0.0148606546855954,0.0150016170799464,0.0150348961931878,3.17e-05,3.4e-05,3.57e-05,28.7,32.35,34.1,1.2,1.1,1.1
"110",0.4,0.2,0.1,1,4.99712144402567e-05,-5.07145360120737e-05,0.000130151170627192,0.099851373884289,0.100070754107662,0.0999755962350455,0.100106985253674,0.0999098464626923,0.100031760579826,-0.000205640154944937,0.000110193108957431,7.39868258471497e-05,3.56e-05,2.93e-05,3.32e-05,33.8,23.6833333333333,23.3166666666667,1.1,1.5,1.7
"111",0.4,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001001,0.001001,0.001001,1001,1001,1001,1,1,1
"112",0.4,0.2,0.2,0.1,0.00174990371190046,0.00177283671921511,0.00173309480165951,0.0148784682459015,0.0148921870321818,0.0148800095404416,0.00175239755244643,0.00176216080346523,0.0017311047766349,0.0148759744053555,0.0149028629479317,0.0148819995654662,0.001001,0.001001,0.001001,1001,1001,1001,1,1,1
"113",0.4,0.2,0.2,0.2,0.00309897867769357,0.00308996493130548,0.0030795413907611,0.0256164964338871,0.0256482574570915,0.0256913012823884,0.00308174921311178,0.00309061832629144,0.00309482351369839,0.0256337258984689,0.0256476040621056,0.0256760191594511,0.001001,0.001001,0.001001,1001,1001,1001,1,1,1
"114",0.4,0.2,0.2,0.3,0.00406553756805943,0.00406873329049623,0.00399890897929424,0.0328955009885351,0.0328855364782076,0.0328815363816204,0.00404671226974389,0.00406637658855792,0.00400279184107576,0.0329143262868506,0.0328878931801459,0.0328776535198389,0.001001,0.001001,0.001001,1001,1001,1001,1,1,1
"115",0.4,0.2,0.2,0.4,0.00459428635188984,0.00447123894529126,0.00457645109353882,0.0371663464362161,0.0372789154096005,0.0371921046437157,0.00459991692381457,0.00454176669359314,0.00457696095512899,0.0371607158642914,0.0372083876612986,0.0371915947821255,0.001001,0.001001,0.0009791,1001,1001,765.855,1,1,2
"116",0.4,0.2,0.2,0.5,0.00478335968666157,0.0047617226666438,0.00483083880037075,0.0385363616440009,0.0386553897284264,0.038539394215021,0.00473150938639755,0.00479308080890368,0.00480289530007286,0.0385882119442649,0.0386240315861665,0.0385673377153189,0.000958,0.0009932,0.0009031,857.8375,873.775,822.004545454545,1.8,1.4,2.1
"117",0.4,0.2,0.2,0.6,0.00457091211962888,0.00462833679308624,0.00466088939969767,0.0368655503121333,0.0371249832860926,0.0371833622634282,0.00454040951739733,0.004625451076081,0.00463785131211367,0.0368960529143649,0.0371278690030978,0.0372064003510122,0.0009669,0.0009571,0.0008723,539.056666666667,611.81,529.491666666667,3.5,2.6,3.8
"118",0.4,0.2,0.2,0.7,0.00413134430367372,0.00404177238005464,0.00415967734673145,0.0327631436659038,0.0329876136959807,0.0328716226703725,0.0040735113333517,0.00403163409284507,0.00406341052525892,0.0328209766362259,0.0329977519831903,0.032967889491845,0.0008579,0.0009042,0.0007947,310.646666666667,428.248214285714,458.737777777778,5.1,3.7,5
"119",0.4,0.2,0.2,0.8,0.00311717188787277,0.00300593219126357,0.00306025972271087,0.025733061448859,0.0253729296444016,0.0257078071699106,0.00310603868138101,0.00308706153771127,0.00312902592036832,0.0257441946553508,0.0252918002979539,0.0256390409722532,0.0006762,0.0008064,0.0008882,214.828253968254,358.298333333333,161.155924908425,9,5.3,9.7
"120",0.4,0.2,0.2,0.9,0.00171623893912279,0.00169816416291306,0.00180161849251232,0.0149169059218932,0.0147117921298189,0.0148056108670947,0.00175659321434965,0.0017216969324829,0.00171615584787997,0.0148765516466663,0.014688259360249,0.0148910735117271,0.0007135,0.0007835,0.0005949,200.034285714286,294.6125,60.3674689440994,6.9,6,12.3
"121",0.4,0.2,0.2,1,0.000163886673639217,6.42918873038774e-05,-0.000129321745619317,2.37292379191672e-05,-4.84959449450768e-05,-0.000119594071031981,0.000116004584225937,-1.81884028258917e-05,6.17920538990545e-06,7.16113273324469e-05,3.39843451846921e-05,-0.000255095022041203,0.0007073,0.0006105,0.0005686,257.424371184371,161.421904761905,75.99979004329,5.1,4.6,14.6
"122",0.4,0.2,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001001,0.001001,0.001001,1001,1001,1001,1,1,1
"123",0.4,0.2,0.3,0.1,0.002733175857745,0.0027398454376988,0.002704229081141,0.00419600210649414,0.00421049166651268,0.00417431151958741,-0.00793322226561896,-0.00793796367318254,-0.00796370512506436,0.0148624002298581,0.014888300777394,0.0148422457257928,0.0003112,0.0003354,0.0003386,233.35,235.107142857143,271.25,1.9,2.2,1.4
"124",0.4,0.2,0.3,0.2,0.00434578123979633,0.00435274730692843,0.00431532144422332,0.00495761772981854,0.00496801571963925,0.00496063614667252,-0.0163015484351804,-0.0162906086986693,-0.0163354205519629,0.0256049474047953,0.025611371725237,0.0256113781428588,0.000162,0.0001633,0.0001681,154.5,114.783333333333,142.833333333333,1.1,1.8,1.4
